row_number,event_type,health_score,status,description,is_accurate
8583,FAILURE_CONFIRMED,81.49,HEALTHY,Multi-factor degradation detected,true
8594,WARNING,83.85,HEALTHY,Multi-factor degradation detected,false
8595,WARNING,82.51,HEALTHY,Multi-factor degradation detected,false
8596,WARNING,82.64,HEALTHY,Multi-factor degradation detected,false
8597,WARNING,77.62,HEALTHY,Multi-factor degradation detected,false
8598,WARNING,82.11,HEALTHY,Multi-factor degradation detected,false
8599,WARNING,83.26,HEALTHY,Multi-factor degradation detected,false
8600,WARNING,82.95,HEALTHY,Multi-factor degradation detected,false
8601,WARNING,82.51,HEALTHY,Multi-factor degradation detected,false
8602,WARNING,80.59,HEALTHY,Multi-factor degradation detected,false
8603,WARNING,77.91,HEALTHY,Critical tool wear (204min),false
8604,WARNING,78.96,HEALTHY,Critical tool wear (206min),false
8605,WARNING,76.33,HEALTHY,Critical tool wear (211min),false
8606,WARNING,78.29,HEALTHY,Critical tool wear (213min),false
8607,WARNING,79.40,HEALTHY,Critical tool wear (215min),false
8608,WARNING,77.00,HEALTHY,Critical tool wear (218min),false
8609,FAILURE_CONFIRMED,76.52,HEALTHY,Critical tool wear (220min),true
8610,FAILURE_CONFIRMED,78.09,HEALTHY,Critical tool wear (222min),true
8631,WARNING,92.87,HEALTHY,Multi-factor degradation detected,false
8640,WARNING,89.25,HEALTHY,Multi-factor degradation detected,false
8650,WARNING,83.35,HEALTHY,Multi-factor degradation detected,false
8654,WARNING,82.16,HEALTHY,Multi-factor degradation detected,false
8656,WARNING,78.14,HEALTHY,Multi-factor degradation detected,false
8660,WARNING,79.66,HEALTHY,Multi-factor degradation detected,false
8665,WARNING,77.95,HEALTHY,Multi-factor degradation detected,false
8681,WARNING,85.24,HEALTHY,Multi-factor degradation detected,false
8682,WARNING,82.97,HEALTHY,Multi-factor degradation detected,false
8683,WARNING,83.10,HEALTHY,Multi-factor degradation detected,false
8684,WARNING,82.40,HEALTHY,Multi-factor degradation detected,false
8685,WARNING,83.66,HEALTHY,Multi-factor degradation detected,false
8686,WARNING,83.31,HEALTHY,Multi-factor degradation detected,false
8687,WARNING,80.76,HEALTHY,Multi-factor degradation detected,false
8688,WARNING,80.65,HEALTHY,Multi-factor degradation detected,false
8689,WARNING,79.85,HEALTHY,Critical tool wear (203min),false
8690,WARNING,80.95,HEALTHY,Critical tool wear (205min),false
8691,FAILURE_CONFIRMED,80.64,HEALTHY,Critical tool wear (207min),true
8753,WARNING,83.99,HEALTHY,Multi-factor degradation detected,false
8764,WARNING,84.97,HEALTHY,Multi-factor degradation detected,false
8765,WARNING,83.12,HEALTHY,Multi-factor degradation detected,false
8766,WARNING,82.42,HEALTHY,Multi-factor degradation detected,false
8767,WARNING,81.96,HEALTHY,Multi-factor degradation detected,false
8768,WARNING,81.19,HEALTHY,Multi-factor degradation detected,false
8769,WARNING,80.86,HEALTHY,Multi-factor degradation detected,false
8770,WARNING,82.57,HEALTHY,Multi-factor degradation detected,false
8771,WARNING,80.53,HEALTHY,Multi-factor degradation detected,false
8772,WARNING,81.75,HEALTHY,Critical tool wear (202min),false
8805,WARNING,85.65,HEALTHY,Multi-factor degradation detected,false
8824,WARNING,78.62,HEALTHY,Multi-factor degradation detected,false
8840,WARNING,85.49,HEALTHY,Multi-factor degradation detected,false
8841,WARNING,84.84,HEALTHY,Multi-factor degradation detected,false
8842,WARNING,84.31,HEALTHY,Multi-factor degradation detected,false
8843,WARNING,83.96,HEALTHY,Multi-factor degradation detected,false
8844,WARNING,83.65,HEALTHY,Multi-factor degradation detected,false
8845,WARNING,81.09,HEALTHY,Multi-factor degradation detected,false
8846,WARNING,75.74,HEALTHY,Critical tool wear (201min),false
8847,FAILURE_CONFIRMED,73.62,HEALTHY,Critical tool wear (204min),true
8857,WARNING,91.85,HEALTHY,Multi-factor degradation detected,false
8906,WARNING,83.45,HEALTHY,Multi-factor degradation detected,false
8917,WARNING,73.92,HEALTHY,Rotational speed anomaly (2267rpm),false
8918,WARNING,84.73,HEALTHY,Multi-factor degradation detected,false
8919,WARNING,82.18,HEALTHY,Multi-factor degradation detected,false
8920,WARNING,81.81,HEALTHY,Multi-factor degradation detected,false
8921,WARNING,82.19,HEALTHY,Multi-factor degradation detected,false
8922,WARNING,81.65,HEALTHY,Multi-factor degradation detected,false
8923,WARNING,82.80,HEALTHY,Multi-factor degradation detected,false
8924,WARNING,81.08,HEALTHY,Multi-factor degradation detected,false
8925,WARNING,81.93,HEALTHY,Multi-factor degradation detected,false
8926,WARNING,81.10,HEALTHY,Critical tool wear (204min),false
8927,FAILURE_CONFIRMED,74.41,HEALTHY,Critical tool wear (207min),true
8928,WARNING,72.21,HEALTHY,Critical tool wear (210min),false
8929,WARNING,79.70,HEALTHY,Critical tool wear (213min),false
8930,WARNING,79.35,HEALTHY,Critical tool wear (215min),false
8950,WARNING,90.35,HEALTHY,Multi-factor degradation detected,false
8956,WARNING,90.80,HEALTHY,Multi-factor degradation detected,false
8957,WARNING,90.31,HEALTHY,Multi-factor degradation detected,false
8983,WARNING,77.85,HEALTHY,Multi-factor degradation detected,false
8985,WARNING,77.03,HEALTHY,Multi-factor degradation detected,false
9005,WARNING,83.59,HEALTHY,Multi-factor degradation detected,false
9006,WARNING,78.24,HEALTHY,Multi-factor degradation detected,false
9007,WARNING,84.19,HEALTHY,Multi-factor degradation detected,false
9008,WARNING,82.52,HEALTHY,Multi-factor degradation detected,false
9009,WARNING,83.57,HEALTHY,Multi-factor degradation detected,false
9010,WARNING,81.64,HEALTHY,Multi-factor degradation detected,false
9011,WARNING,82.56,HEALTHY,Multi-factor degradation detected,false
9012,WARNING,82.21,HEALTHY,Multi-factor degradation detected,false
9013,WARNING,77.83,HEALTHY,Multi-factor degradation detected,false
9014,WARNING,81.38,HEALTHY,Critical tool wear (202min),false
9015,FAILURE_CONFIRMED,72.88,HEALTHY,Critical tool wear (207min),true
9016,FAILURE_CONFIRMED,78.18,HEALTHY,Critical tool wear (210min),true
9017,FAILURE_CONFIRMED,77.54,HEALTHY,Critical tool wear (212min),true
9018,WARNING,77.24,HEALTHY,Critical tool wear (214min),false
9019,FAILURE_CONFIRMED,78.84,HEALTHY,Critical tool wear (217min),true
9042,WARNING,90.65,HEALTHY,Multi-factor degradation detected,false
9059,WARNING,84.34,HEALTHY,Multi-factor degradation detected,false
9068,WARNING,79.70,HEALTHY,Multi-factor degradation detected,false
9085,FAILURE_CONFIRMED,77.16,HEALTHY,Multi-factor degradation detected,true
9088,WARNING,82.75,HEALTHY,Multi-factor degradation detected,false
9089,WARNING,82.35,HEALTHY,Multi-factor degradation detected,false
9090,WARNING,75.52,HEALTHY,Multi-factor degradation detected,false
9091,WARNING,80.15,HEALTHY,Multi-factor degradation detected,false
9092,WARNING,79.87,HEALTHY,Multi-factor degradation detected,false
9093,WARNING,81.54,HEALTHY,Multi-factor degradation detected,false
9094,WARNING,79.19,HEALTHY,Multi-factor degradation detected,false
9095,WARNING,75.74,HEALTHY,Multi-factor degradation detected,false
9096,WARNING,80.13,HEALTHY,Critical tool wear (202min),false
9097,WARNING,77.76,HEALTHY,Critical tool wear (204min),false
9098,WARNING,80.76,HEALTHY,Critical tool wear (206min),false
9151,WARNING,79.00,HEALTHY,Multi-factor degradation detected,false
9156,WARNING,77.04,HEALTHY,Multi-factor degradation detected,false
9166,WARNING,79.08,HEALTHY,Multi-factor degradation detected,false
9169,WARNING,85.55,HEALTHY,Multi-factor degradation detected,false
9170,WARNING,76.39,HEALTHY,Multi-factor degradation detected,false
9171,WARNING,82.86,HEALTHY,Multi-factor degradation detected,false
9172,WARNING,82.70,HEALTHY,Multi-factor degradation detected,false
9173,WARNING,79.77,HEALTHY,Multi-factor degradation detected,false
9174,WARNING,81.64,HEALTHY,Multi-factor degradation detected,false
9175,FAILURE_CONFIRMED,77.92,HEALTHY,Multi-factor degradation detected,true
9176,FAILURE_CONFIRMED,91.88,HEALTHY,Multi-factor degradation detected,true
9179,WARNING,93.65,HEALTHY,Multi-factor degradation detected,false
9210,WARNING,88.67,HEALTHY,Multi-factor degradation detected,false
9220,WARNING,83.90,HEALTHY,Multi-factor degradation detected,false
9221,WARNING,81.91,HEALTHY,Multi-factor degradation detected,false
9243,WARNING,79.56,HEALTHY,Multi-factor degradation detected,false
9251,WARNING,81.42,HEALTHY,Multi-factor degradation detected,false
9252,WARNING,82.79,HEALTHY,Multi-factor degradation detected,false
9253,WARNING,84.37,HEALTHY,Multi-factor degradation detected,false
9254,WARNING,83.80,HEALTHY,Multi-factor degradation detected,false
9255,WARNING,81.45,HEALTHY,Multi-factor degradation detected,false
9256,WARNING,81.24,HEALTHY,Multi-factor degradation detected,false
9257,WARNING,82.54,HEALTHY,Multi-factor degradation detected,false
9258,WARNING,74.38,HEALTHY,Critical tool wear (201min),false
9261,WARNING,93.65,HEALTHY,Multi-factor degradation detected,false
9268,WARNING,93.58,HEALTHY,Multi-factor degradation detected,false
9270,WARNING,92.21,HEALTHY,Multi-factor degradation detected,false
9271,WARNING,92.28,HEALTHY,Multi-factor degradation detected,false
9292,WARNING,86.83,HEALTHY,Multi-factor degradation detected,false
9328,WARNING,83.91,HEALTHY,Multi-factor degradation detected,false
9329,WARNING,74.19,HEALTHY,Rotational speed anomaly (2051rpm),false
9330,WARNING,84.14,HEALTHY,Multi-factor degradation detected,false
9331,WARNING,83.88,HEALTHY,Multi-factor degradation detected,false
9332,WARNING,83.31,HEALTHY,Multi-factor degradation detected,false
9333,WARNING,74.54,HEALTHY,Multi-factor degradation detected,false
9334,WARNING,82.42,HEALTHY,Multi-factor degradation detected,false
9335,WARNING,82.09,HEALTHY,Critical tool wear (201min),false
9336,WARNING,79.86,HEALTHY,Critical tool wear (203min),false
9337,WARNING,78.12,HEALTHY,Critical tool wear (205min),false
9338,WARNING,80.99,HEALTHY,Critical tool wear (207min),false
9339,WARNING,78.38,HEALTHY,Critical tool wear (212min),false
9340,WARNING,79.28,HEALTHY,Critical tool wear (217min),false
9366,WARNING,89.34,HEALTHY,Multi-factor degradation detected,false
9385,WARNING,80.61,HEALTHY,Multi-factor degradation detected,false
9390,WARNING,75.97,HEALTHY,Multi-factor degradation detected,false
9405,WARNING,74.61,HEALTHY,Rotational speed anomaly (2007rpm),false
9406,WARNING,83.26,HEALTHY,Multi-factor degradation detected,false
9407,WARNING,73.43,HEALTHY,Rotational speed anomaly (2189rpm),false
9408,WARNING,82.18,HEALTHY,Multi-factor degradation detected,false
9409,WARNING,82.49,HEALTHY,Multi-factor degradation detected,false
9410,WARNING,80.93,HEALTHY,Multi-factor degradation detected,false
9411,WARNING,80.91,HEALTHY,Multi-factor degradation detected,false
9412,WARNING,80.69,HEALTHY,Critical tool wear (201min),false
9413,WARNING,77.99,HEALTHY,Critical tool wear (203min),false
9414,WARNING,81.42,HEALTHY,Critical tool wear (205min),false
9415,FAILURE_CONFIRMED,78.71,HEALTHY,Critical tool wear (207min),true
9427,WARNING,93.59,HEALTHY,Multi-factor degradation detected,false
9432,WARNING,93.60,HEALTHY,Multi-factor degradation detected,false
9439,WARNING,92.01,HEALTHY,Multi-factor degradation detected,false
9454,WARNING,83.68,HEALTHY,Multi-factor degradation detected,false
9469,WARNING,76.67,HEALTHY,Multi-factor degradation detected,false
9482,WARNING,82.81,HEALTHY,Multi-factor degradation detected,false
9483,WARNING,78.25,HEALTHY,Multi-factor degradation detected,false
9484,WARNING,83.58,HEALTHY,Multi-factor degradation detected,false
9485,WARNING,81.29,HEALTHY,Multi-factor degradation detected,false
9486,WARNING,81.00,HEALTHY,Multi-factor degradation detected,false
9487,WARNING,80.62,HEALTHY,Multi-factor degradation detected,false
9488,WARNING,81.47,HEALTHY,Critical tool wear (202min),false
9489,WARNING,79.81,HEALTHY,Critical tool wear (204min),false
9490,WARNING,80.56,HEALTHY,Critical tool wear (207min),false
9491,WARNING,80.16,HEALTHY,Critical tool wear (209min),false
9492,WARNING,79.64,HEALTHY,Critical tool wear (212min),false
9493,WARNING,78.99,HEALTHY,Critical tool wear (215min),false
9494,FAILURE_CONFIRMED,72.42,HEALTHY,Critical tool wear (217min),true
9495,WARNING,78.24,HEALTHY,Critical tool wear (219min),false
9496,WARNING,77.80,HEALTHY,Critical tool wear (221min),false
9497,WARNING,75.05,HEALTHY,Critical tool wear (226min),false
9527,WARNING,88.08,HEALTHY,Multi-factor degradation detected,false
9529,WARNING,85.59,HEALTHY,Multi-factor degradation detected,false
9568,WARNING,84.14,HEALTHY,Multi-factor degradation detected,false
9569,WARNING,83.79,HEALTHY,Multi-factor degradation detected,false
9570,WARNING,74.98,HEALTHY,Multi-factor degradation detected,false
9571,WARNING,81.39,HEALTHY,Multi-factor degradation detected,false
9572,WARNING,82.72,HEALTHY,Multi-factor degradation detected,false
9573,WARNING,80.80,HEALTHY,Multi-factor degradation detected,false
9574,WARNING,81.81,HEALTHY,Multi-factor degradation detected,false
9575,WARNING,80.05,HEALTHY,Multi-factor degradation detected,false
9576,WARNING,80.67,HEALTHY,Critical tool wear (202min),false
9577,FAILURE_CONFIRMED,71.77,HEALTHY,Critical tool wear (205min),true
9581,WARNING,92.36,HEALTHY,Multi-factor degradation detected,false
9584,WARNING,90.98,HEALTHY,Multi-factor degradation detected,false
9614,FAILURE_CONFIRMED,83.89,HEALTHY,Multi-factor degradation detected,true
9627,WARNING,79.58,HEALTHY,Multi-factor degradation detected,false
9633,WARNING,76.08,HEALTHY,Multi-factor degradation detected,false
9647,WARNING,82.94,HEALTHY,Multi-factor degradation detected,false
9648,WARNING,82.93,HEALTHY,Multi-factor degradation detected,false
9649,WARNING,84.16,HEALTHY,Multi-factor degradation detected,false
9650,WARNING,82.36,HEALTHY,Multi-factor degradation detected,false
9651,WARNING,82.97,HEALTHY,Multi-factor degradation detected,false
9652,WARNING,82.45,HEALTHY,Multi-factor degradation detected,false
9653,WARNING,80.56,HEALTHY,Multi-factor degradation detected,false
9654,FAILURE_CONFIRMED,75.24,HEALTHY,Critical tool wear (201min),true
9655,FAILURE_CONFIRMED,74.80,HEALTHY,Critical tool wear (203min),true
9656,WARNING,78.89,HEALTHY,Critical tool wear (205min),false
9657,WARNING,78.34,HEALTHY,Critical tool wear (210min),false
9658,WARNING,79.53,HEALTHY,Critical tool wear (212min),false
9659,WARNING,77.90,HEALTHY,Critical tool wear (214min),false
9660,FAILURE_CONFIRMED,69.67,WARNING,Critical tool wear (216min),true
9661,WARNING,78.60,HEALTHY,Critical tool wear (218min),false
9662,WARNING,77.95,HEALTHY,Critical tool wear (221min),false
9663,WARNING,75.22,HEALTHY,Critical tool wear (226min),false
9664,FAILURE_CONFIRMED,74.74,HEALTHY,Critical tool wear (229min),true
9665,FAILURE_CONFIRMED,73.60,HEALTHY,Critical tool wear (231min),true
9666,WARNING,74.18,HEALTHY,Critical tool wear (233min),false
9667,WARNING,67.17,WARNING,Critical tool wear (235min),false
9668,FAILURE_CONFIRMED,73.03,HEALTHY,Critical tool wear (238min),true
9669,WARNING,74.46,HEALTHY,Critical tool wear (240min),false
9670,CRITICAL,72.37,HEALTHY,Critical tool wear (242min),false
9671,CRITICAL,72.06,HEALTHY,Critical tool wear (244min),false
9672,CRITICAL,73.50,HEALTHY,Critical tool wear (246min),false
9676,WARNING,91.29,HEALTHY,Multi-factor degradation detected,false
9684,WARNING,92.88,HEALTHY,Multi-factor degradation detected,false
9690,WARNING,92.84,HEALTHY,Multi-factor degradation detected,false
9711,WARNING,83.67,HEALTHY,Multi-factor degradation detected,false
9716,WARNING,82.64,HEALTHY,Multi-factor degradation detected,false
9720,WARNING,80.89,HEALTHY,Multi-factor degradation detected,false
9737,WARNING,81.90,HEALTHY,Multi-factor degradation detected,false
9745,WARNING,85.01,HEALTHY,Multi-factor degradation detected,false
9746,WARNING,83.12,HEALTHY,Multi-factor degradation detected,false
9747,WARNING,83.02,HEALTHY,Multi-factor degradation detected,false
9748,WARNING,82.41,HEALTHY,Multi-factor degradation detected,false
9749,WARNING,83.56,HEALTHY,Multi-factor degradation detected,false
9750,WARNING,81.79,HEALTHY,Multi-factor degradation detected,false
9751,WARNING,80.75,HEALTHY,Multi-factor degradation detected,false
9752,WARNING,80.01,HEALTHY,Multi-factor degradation detected,false
9753,WARNING,80.17,HEALTHY,Critical tool wear (201min),false
9754,WARNING,81.42,HEALTHY,Critical tool wear (203min),false
9755,WARNING,79.74,HEALTHY,Critical tool wear (205min),false
9756,WARNING,80.59,HEALTHY,Critical tool wear (208min),false
9757,WARNING,79.62,HEALTHY,Critical tool wear (213min),false
9758,WARNING,77.86,HEALTHY,Critical tool wear (215min),false
9759,FAILURE_CONFIRMED,67.59,WARNING,Critical tool wear (218min),true
9765,FAILURE_CONFIRMED,89.71,HEALTHY,Multi-factor degradation detected,true
9778,WARNING,93.22,HEALTHY,Multi-factor degradation detected,false
9807,WARNING,75.97,HEALTHY,Multi-factor degradation detected,false
9821,WARNING,85.16,HEALTHY,Multi-factor degradation detected,false
9822,WARNING,84.67,HEALTHY,Multi-factor degradation detected,false
9823,FAILURE_CONFIRMED,76.76,HEALTHY,Multi-factor degradation detected,true
9824,WARNING,84.06,HEALTHY,Multi-factor degradation detected,false
9825,WARNING,83.59,HEALTHY,Multi-factor degradation detected,false
9826,WARNING,81.70,HEALTHY,Multi-factor degradation detected,false
9827,WARNING,80.71,HEALTHY,Multi-factor degradation detected,false
9828,WARNING,76.34,HEALTHY,Multi-factor degradation detected,false
9829,WARNING,80.10,HEALTHY,Critical tool wear (201min),false
9830,WARNING,81.63,HEALTHY,Critical tool wear (203min),false
9831,FAILURE_CONFIRMED,74.94,HEALTHY,Critical tool wear (206min),true
9832,WARNING,80.79,HEALTHY,Critical tool wear (208min),false
